Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Distance,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,ESSEX,1000 Kiely Blvd,1000 KIELY; -,Santa Clara,CA,95051,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3444228,-121.9778055,2017-02-23,69852,2.88146,2017-02-23 09:12:04 UTC,,,,,,,,,J1772
ELEC,The Plaza Suites Hotel Silicon Valley @ Santa Clara,3100 Lakeside Drive,"The stations are located inside the parking structure on the first floor closest to the street.
The stations are located inside the parking structure on the first floor closest to the street.",Santa Clara,CA,95054,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.3865906,-121.9833958,2017-02-23,70088,1.10745,2017-02-23 08:49:52 UTC,,,,,,,,,J1772
ELEC,333 BRANNAN,333 Brannan St,STATION #1; The station is located in the parking garage,San Francisco,CA,94107,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.7810555,-122.3923534,2017-02-23,72391,1.36246,2017-02-23 09:37:38 UTC,,,,,,,,,J1772
ELEC,AVANT II,1420 S Figueroa St,STATION 1;  Ground Level Parking,Los Angeles,CA,90015,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0392539,-118.2689278,2017-02-23,72413,1.67794,2017-02-23 09:23:30 UTC,,,,,,,,,J1772
ELEC,Kaiser Panorama City,13652 Cantara Street,,Panorama City,CA,91402,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,12,,,SemaCharge Network,http://www.semacharge.com/,GPS,34.2187902,-118.4300562,2017-02-23,72654,0.50236,2017-02-23 08:50:15 UTC,,,,,,,,,J1772
ELEC,SC Garage C Station D,2200  Mission College Blvd,,Santa Clara,CA,95054,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,37.3852242322,-121.9638513368,2017-02-23,72762,0.39138,2017-02-23 11:38:43 UTC,,,,,,,,,J1772
ELEC,SC Garage A Station B,2200  Mission College Blvd,,Santa Clara,CA,95054,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,37.3871258188,-121.9623908706,2017-02-23,72783,0.24298,2017-02-23 11:38:44 UTC,,,,,,,,,J1772
CNG,City of San Fernando,120 N Macneil St,,San Fernando,CA,91340,,818-898-1293,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,34.2839757,-118.4382103,2016-02-02,33425,2.10088,2017-01-18 00:31:03 UTC,LG,,,2007-05-15,,HD,,,
ELEC,Gateway Blvd,"601 Gateway Boulevard, Suite 930",,South San Francisco,CA,94080,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.65831,-122.399556,2017-02-23,73702,4.76486,2017-02-23 08:49:50 UTC,,,,,,,,,J1772
ELEC,Stevens Creek Kia,3566 Stevens Creek Blvd,,San Jose,CA,95117,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,200-8,37.3228508,-121.9624715,2016-04-04,68316,3.2901,2017-01-18 00:32:39 UTC,P,,,2014-11-01,,,,,CHADEMO J1772COMBO
ELEC,CHARGERS,44201 Nobel Dr,"STATION #5; The station is located next to Motorcycle Parking
STATION #6; The station is located next to Motorcycle Parking
STATION #4
STATION #2",Fremont,CA,94538,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.4970796,-121.9799896,2017-02-23,65567,4.26229,2017-02-23 09:38:40 UTC,,,,,,,,,J1772
ELEC,1600 Vine Parking Garage - Tesla,1600 Vine St,,Los Angeles,CA,90028,,866-699-1501  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,34.1003574,-118.3259214,2016-05-09,74782,1.37581,2017-01-18 00:32:51 UTC,P,,,2016-03-01,,,,,TESLA
ELEC,THE PARK DTLA,221 S. Figueroa,STATION2; next to car wash Parking Rates Apply for None Tenant in addition to station fee ,Los Angeles,CA,90012,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0568512,-118.2542621,2017-02-23,73719,0.24845,2017-02-23 09:08:54 UTC,,,,,,,,,J1772
ELEC,G1 EV CHARGERS,455 Market St,455 MARKET; The station is located on the 2nd level of the parking garage,San Francisco,CA,94105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.7908101,-122.3985221,2017-02-23,68760,1.58299,2017-02-23 09:21:29 UTC,,,,,,,,,J1772
ELEC,HOLLYWD OFFICES,6565 Sunset Blvd,6565 L3; ChargePoint BMW & VW Express Corridor Location - Located on upper parking deck next to Level 2 stations,Los Angeles,CA,90028,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0985557,-118.3326766,2017-02-23,75115,1.74893,2017-02-23 09:45:01 UTC,,,,,,,,,J1772COMBO
ELEC,California Public Utilities Commission (CPUC),505 Van Ness Ave,,San Francisco,CA,94102,,,P,2016-06-01,PLANNED - not yet accessible (Private),Employee use only,,,,,,5,,,,,GPS,37.780429,-122.420768,2016-05-09,70672,0.38995,2017-01-18 00:33:11 UTC,P,,,,,,,,J1772
LPG,U-Haul,4550 Hollywood Blvd,,Hollywood,CA,90027,,323-666-7326,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",Cash A D M V,,,,,,,,,,GPS,34.098782,-118.288942,2016-05-09,66979,0.14948,2017-01-18 00:33:44 UTC,P,,,,,,false,,
ELEC,PR 3975 Freedom Circle,3979 Freedom Cir,,Santa Clara,CA,95054,,855-885-9571,E,,Public,24 hours daily,,,,,,12,,,OpConnect,http://www.opconnect.com/,200-8,37.3880574,-121.9739382,2016-05-09,75493,0.66018,2017-02-21 20:07:27 UTC,P,,,2016-04-01,,,,,J1772
CNG,City of Los Angeles - North Central Station,452 N San Fernando Rd,At Pasadena Ave. LCNG station.,Los Angeles,CA,90031,,,E,,Private - Government only,,,,Q,3600,,,,,,,200-8,34.0793526,-118.2243671,2016-06-03,34478,2.06066,2017-01-18 00:34:07 UTC,LG,,,2011-04-01,,HD,,,
LNG,City of Los Angeles - North Central Station,452 N San Fernando Rd,At Pasadena Ave. LCNG station.,Los Angeles,CA,90031,,,E,,Private - Government only,,,,,,,,,,,,200-8,34.0793526,-118.2243671,2016-06-03,34479,2.06066,2017-01-18 00:34:07 UTC,LG,,,2011-04-01,,HD,,,
ELEC,ESSEX,7111 Santa Monica Blvd,"THE DYLAN 2; -
THE DYLAN 3; -",West Hollywood,CA,90046,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.0907101,-118.344648,2017-02-23,75593,2.62076,2017-02-23 09:05:09 UTC,,,,,,,,,J1772
ELEC,GRANITE PROP,2600 W Olive,"2600 W OLIVE 2
2600 W OLIVE 1",Burbank,CA,91505,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.1595725,-118.3302716,2017-02-23,75642,1.11622,2017-02-23 08:59:03 UTC,,,,,,,,,J1772
ELEC,Los Angeles County Sheriff - Men's Central Jail,441 E Bauchet,,Los Angeles,CA,90012,,,E,,Private,Permitted employee parking only,,,,,,2,,,,,200-8,34.059664,-118.2318225,2016-06-30,63053,0.84993,2017-01-18 00:34:15 UTC,LG,,,2014-08-01,,,,,J1772
ELEC,Cherokee-Whitley Garage,1718 N Cherokee Ave,,Los Angeles,CA,90028,,323-957-9211,E,,Public,24 hours daily; pay lot,,,,,,4,,,,,200-8,34.1022448,-118.3347468,2016-06-03,1526,1.67134,2017-01-18 00:34:20 UTC,P,,,1995-08-15,,,,,J1772
ELEC,Figueroa Tower Parking Garage,801 S Figueroa St,,Los Angeles,CA,90017,,310-777-5000,E,,Public,Garage business hours; pay lot,,,,,,4,,,,,200-8,34.047834,-118.261897,2016-06-03,1527,0.98611,2017-01-18 00:34:23 UTC,P,,,1995-09-01,,,,,J1772
ELEC,CITY OF LA,2260 W Washington Blvd,BSL #4; -,Los Angeles,CA,90018,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0398418,-118.3110839,2017-02-23,76123,3.4731,2017-02-23 09:06:56 UTC,,,,,,,,,J1772
ELEC,Cupertino Electric,1132 N 7th St,,San Jose,CA,95112,,,E,,Private,,,,,,,1,,,,,GPS,37.361489,-121.900751,2016-06-03,46482,1.00721,2017-01-18 00:34:27 UTC,T,,,2011-11-04,,,,,J1772
ELEC,California State University Northridge - Lot B6,18111 Nordhoff St,"Plummer St, near Darby Ave",Northridge,CA,91330,,818-677-1200,E,,Public,24 hours daily; parking permit required,,,,,,3,,,,,GPS,34.242856,-118.532897,2016-06-03,66722,3.83671,2017-01-18 00:34:31 UTC,P,,,2014-05-01,,,,,J1772
ELEC,Bayside Business Park,46705 Fremont Blvd,,Fremont,CA,94538,,510-894-6030  510-661-4000,E,,Public,24 hours daily,,,,,,4,,,,,200-8,37.4809872,-121.9465651,2016-06-03,75721,4.83372,2017-01-18 00:35:01 UTC,P,,,2016-01-01,,,,,J1772
ELEC,Britannia Point Eden Business Park on Research Way,26103 Research Road,,Hayward,CA,94545,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,1,,Blink Network,http://www.blinknetwork.com/,GPS,37.625021,-122.127497,2017-02-23,76157,4.45361,2017-02-23 08:11:23 UTC,,,,,,,,,CHADEMO J1772
ELEC,MAXIM IP,160 Rio Robles,CHARLIE; For Maxim Employees Only,San Jose,CA,95134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.4046401,-121.9484735,2017-02-23,76226,1.14242,2017-02-23 09:22:19 UTC,,,,,,,,,J1772
ELEC,Hilton San Francisco Financial District Parking Garage,750 Kearny Street,"Hotel guests only.

Hotel guests only.

Hotel guests only.

Hotel guests only.
",San Francisco,CA,94108,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,37.79494,-122.405207,2017-02-23,68287,1.59224,2017-02-23 08:10:52 UTC,,,,,,,,,J1772
ELEC,7+ Bridge Lofts,2135 7th Place,"Resident & Visitor Parking Only

Resident & Visitor Parking Only

Resident & Visitor Parking Only
",Los Angeles,CA,90021,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,34.033731,-118.228517,2017-02-23,76330,1.5483,2017-02-23 08:12:04 UTC,,,,,,,,,J1772
ELEC,SC Garage C Station F,2200 Mission College Blvd,,Santa Clara,CA,95054,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,37.3851861133,-121.963965808,2017-02-23,76419,0.39776,2017-02-23 11:36:35 UTC,,,,,,,,,J1772
ELEC,Replacement station stall 9,425 1st St,,San Francisco,CA,94105,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,37.7861411,-122.392459,2017-02-23,76422,1.60033,2017-02-23 11:37:11 UTC,,,,,,,,,J1772
ELEC,MUS09,800 N Alameda St,,Los Angeles,CA,90012,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,34.056075,-118.2363476,2017-02-23,76518,0.49565,2017-02-23 11:37:34 UTC,,,,,,,,,J1772
ELEC,LADWP,1230 W 3rd St,,Los Angeles,CA,90017,,800-342-5397,E,,Public,24 hours daily,,,,,,,1,,,,200-9,34.0570128,-118.2592264,2016-06-30,76705,0.45569,2017-01-18 00:36:04 UTC,T,,,2016-03-01,,,,,CHADEMO
ELEC,Los Angeles County - Olive View UCLA Medical Center - Overflow Lot,14445 Olive View Dr,Located in the overflow lot,Sylmar,CA,91342,,323-267-2023,E,,Public,"24 hours daily; keypad activated, instructions on EVSE",,,,,,10,,,,,200-8,34.3259095,-118.4459572,2016-06-30,76723,3.66844,2017-01-18 00:36:13 UTC,LG,,,2014-10-01,,,,,J1772
ELEC,ESSEX,11945 W Magnolia Blvd,ALLEGRO; underground garage,Los Angeles,CA,91607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1654544,-118.3941341,2017-02-23,76135,1.3711,2017-02-23 09:04:37 UTC,,,,,,,,,J1772
ELEC,222 GARAGE,222 2nd St,"222 2ND GARAGE
222 2ND GARAGE2",San Francisco,CA,94105,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.7863404,-122.3982496,2017-02-23,76876,1.38068,2017-02-23 09:25:47 UTC,,,,,,,,,J1772
ELEC,BEACON GARAGE,250 King St,"STATION 1
STATION 2
STATION 4
STATION 3",San Francisco,CA,94107,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.7781311,-122.3932477,2017-02-23,56181,1.18789,2017-02-23 10:10:54 UTC,,,,,,,,,J1772
ELEC,HUDSON CONCOURS,1741 Technology Dr,CONCOURSE 4; First floor near entrance,San Jose,CA,95110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3672848,-121.9205592,2017-02-23,77380,0.48948,2017-02-23 09:03:01 UTC,,,,,,,,,J1772
ELEC,San Jose,1732 North 1st Street,"Stations are on 3rd floor of garage. Public garage hours: 6am - 7pm. Employees of the building can access garage outside of public hours with fob. If you do not have a fob, you will not be able to exit the garage after 7pm. Please ensure you leave the garage prior to this.
Stations are on 3rd floor of garage. Public garage hours: 6am - 7pm. Employees of the building can access garage outside of public hours with fob. If you do not have a fob, you will not be able to exit the garage after 7pm. Please ensure you leave the garage prior to this.",San Jose,CA,95112,,800-663-5633,E,,Public - Card key at all times,MO: 06:00am-07:00pm; TU: 06:00am-07:00pm; WE: 06:00am-07:00pm; TH: 06:00am-07:00pm; FR: 06:00am-07:00pm; SA: 06:00am-07:00pm; SU: 06:00am-07:00pm,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.3681397,-121.9136582,2017-02-23,78217,0.80586,2017-02-23 08:49:52 UTC,,,,,,,,,J1772
ELEC,101 Second Street Garage - Tesla,101 Second St,,San Francisco,CA,94111,,415-546-0572  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,37.7881167,-122.3992098,2016-09-02,77894,1.42723,2017-01-18 00:37:53 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,HGST_GO,5601 Greak Oaks Pkwy B050A,HGST B050A EV1; NO PUBLIC ACCESS - HGST BUILDING 050A,San Jose,CA,95119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.2423788,-121.7934925,2017-02-23,78404,0.33104,2017-02-23 09:49:53 UTC,,,,,,,,,J1772
ELEC,HUDSON GATEWAY,2005 Gateway Pl.,"BLDG 1 UNIT 1; On roof of garage
BLDG 1 UNIT 2; On roof of parking garage",San Jose,CA,95110,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.3705055,-121.9216895,2017-02-23,78526,0.59675,2017-02-23 09:03:09 UTC,,,,,,,,,J1772
ELEC,Santa Clara Convention Center,5001 Great America Parkway,,Santa Clara,CA,95054,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,5,2,,Blink Network,http://www.blinknetwork.com/,GPS,37.405454,-121.974388,2017-02-23,78748,0.14584,2017-02-23 08:14:37 UTC,,,,,,,,,CHADEMO J1772
ELEC,Milpitas City Hall,455 E. Calaveras Blvd.,,Milpitas,CA,95035,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.4329175,-121.8990844,2017-02-23,78838,4.45415,2017-02-23 08:49:50 UTC,,,,,,,,,J1772
ELEC,KLA Tencor,3 Technology Dr,,Milpitas,CA,95035,,,E,,Private,Employee use only,,,,,,2,,,,,200-8,37.4204884,-121.9260202,2016-10-04,66999,2.78974,2017-01-18 00:37:59 UTC,P,,,2012-03-01,,,,,J1772
ELEC,EV CHARGER,500 Castro St,"CIVIC CENTER #2; -
CIVIC CENTER #3; -
CIVIC CENTER #1; -
CIVIC CENTER #4; -",Mountain View,CA,94041,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.390145,-122.0822789,2017-02-23,78853,4.88688,2017-02-23 08:56:20 UTC,,,,,,,,,J1772
ELEC,San Francisco Nissan,1395 Van Ness Ave.,,San Francisco,CA,94109,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,1,,eVgo Network,https://www.evgonetwork.com/,GPS,37.788158416748,-122.422370910645,2017-02-23,69564,0.93512,2017-02-23 11:24:00 UTC,,,,,,,,,CHADEMO
ELEC,Chateau Marmot - Tesla,8221 Sunset Blvd,,Los Angeles,CA,90046,,323-656-1010  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,34.098254,-118.368453,2016-11-02,78993,3.30663,2017-01-18 00:39:18 UTC,P,,,2016-10-01,,,,,TESLA
ELEC,The Americana at Brand,889 Americana Way,,Glendale,CA,91210,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,4,,eVgo Network,https://www.evgonetwork.com/,GPS,34.1446533203125,-118.256690979004,2017-02-23,79969,3.61638,2017-02-23 11:26:19 UTC,,,,,,,,,CHADEMO J1772COMBO
ELEC,"Walgreens - Daly City, CA#5365",6100 Mission Street,,Daly City,CA,94014,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.707491,-122.458093,2017-02-23,71348,4.74204,2017-02-23 08:49:49 UTC,,,,,,,,,J1772
ELEC,PUR,1425 N Alta Vista Blvd,"STATION 1; Street level parking structure, space #16 &amp; #17, gated garage, ",Los Angeles,CA,90046,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0965967,-118.3473211,2017-02-23,80446,2.46969,2017-02-23 08:54:33 UTC,,,,,,,,,J1772
ELEC,RMCSJ,225 N Jackson Ave.,STATION 1; Across from new lobby facing McKee Ave,San Jose,CA,95116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3633862,-121.8514167,2017-02-23,80937,3.07033,2017-02-23 09:53:00 UTC,,,,,,,,,J1772
ELEC,Marsh Manor,3640 Florence St,,Redwood City,CA,94063,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,4,,eVgo Network,https://www.evgonetwork.com/,GPS,37.4782791137695,-122.18896484375,2017-02-23,80063,4.95728,2017-02-23 11:17:19 UTC,,,,,,,,,CHADEMO J1772COMBO
ELEC,SEIU LOCAL 721,1545 Wilshire Blvd,"STATION 01; Down the ramp to the right
STATION 02; Down the ramp and to the right.  ",Los Angeles,CA,90017,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.0556844,-118.269663,2017-02-23,81458,0.96677,2017-02-23 08:54:14 UTC,,,,,,,,,J1772
ELEC,SAN JOSE,1608 Las Plumas Ave,"SJEIC1; Located on the northeast corner of the western lot. Parking lot closes at 6:15pm and closed all day on Sundays.
SJEIC3; Located on the northeast corner of the western lot, Parking lot closes at 6:15pm and closed all day on Sundays. 
SJEIC2; Located on the northeast corner of western lot. Parking lot closes at 6:15pm and closed all day on Sundays.",San Jose,CA,95133,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.3598393,-121.8678265,2017-02-23,61841,2.24605,2017-02-23 09:52:12 UTC,,,,,,,,,J1772
ELEC,CENTER BMW,5201 Van Nuys Blvd,STATION 01,Los Angeles,CA,91401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1653116,-118.4491514,2017-02-23,60172,3.74844,2017-02-23 09:54:03 UTC,,,,,,,,,J1772
ELEC,CCSF-SFMTA,833 Mission St,"833 MISSION ST3; Public Parking Level 1 - Parking Rates Apply
833 MISSION ST2; Public Parking Level 1 - Parking Rates Apply
833 MISSION ST1; Public Parking Level 1 - Parking Rates Apply
833 MISSION ST4; Public Parking Basement Level - Praking Rates Apply
833 MISSION ST8; Public Parking Basement Level - Parking Rates Apply
833 MISSION ST6; Public Parking Basement Level - Praking Rates Apply
833 MISSION ST5; Public Parking Basement Level - Praking Rates Apply",San Francisco,CA,94103,,888-758-4389,E,,Public,24 hours daily,,,,,7,7,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.7832966,-122.4052064,2017-02-23,44977,0.96053,2017-02-23 10:27:12 UTC,,,,,,,,,NEMA520 J1772
ELEC,CCSF-SFMTA,863 Mission St,833 MISSION ST7; Public Parking Basement Level - Parking Rates Apply,San Francisco,CA,94103,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.7829829,-122.4058287,2017-02-23,64740,0.92097,2017-02-23 10:05:57 UTC,,,,,,,,,NEMA520 J1772
ELEC,225 WSC,225 West Santa Clara,,San Jose,CA,95113,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.335081,-121.8946745,2017-02-23,64813,0.00056,2017-02-23 08:49:54 UTC,,,,,,,,,J1772
ELEC,7000 Shoreline Court,7000 Shoreline Court,,South San Francisco,CA,94080,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,37.668852,-122.390083,2017-02-23,64982,3.88766,2017-02-23 08:13:11 UTC,,,,,,,,,J1772
ELEC,BMW GROUP TECH,2606 Bayshore Pkwy,"VISITOR #2; Not a dedicated EV space
VISITOR #1; -",Mountain View,CA,94043,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.4258384,-122.0978525,2017-02-23,45246,3.81531,2017-02-23 10:19:14 UTC,,,,,,,,,J1772
ELEC,Britannia Pointe Grand Business Park,280 E Grand Avenue,,South San Francisco,CA,94080,,888-998-2546,E,,Public,MON: 5:00am-8:00pm | TUE: 5:00am-8:00pm | WED: 5:00am-8:00pm | THU: 5:00am-8:00pm | FRI: 5:00am-8:00pm | SAT: 6:00am-6:00pm | SUN: 6:00am-6:00pm,,,,,,5,2,,Blink Network,http://www.blinknetwork.com/,GPS,37.65216,-122.39512,2017-02-23,65240,4.88173,2017-02-23 08:14:25 UTC,,,,,,,,,CHADEMO J1772
ELEC,Tishman Speyer,1 Bush Street,"Open Mon - Fri 4am-8pm; Closed Sat & Sun

Open Mon - Fri 4am-8pm; Closed Sat & Sun
",San Francisco,CA,94104,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,37.79092,-122.400093,2017-02-23,65110,1.52879,2017-02-23 08:11:16 UTC,,,,,,,,,J1772
ELEC,Britannia Oyster Point Business Plaza,1110 Veterans Boulevard,"Located outside of the parking garage
",South San Francisco,CA,94080,,888-998-2546,E,,Public,MON: 5:00am-8:00pm | TUE: 5:00am-8:00pm | WED: 5:00am-8:00pm | THU: 5:00am-8:00pm | FRI: 5:00am-8:00pm | SAT: 6:00am-6:00pm | SUN: 6:00am-6:00pm,,,,,,,2,,Blink Network,http://www.blinknetwork.com/,GPS,37.664328,-122.390915,2017-02-23,65265,4.13594,2017-02-23 08:14:31 UTC,,,,,,,,,CHADEMO
ELEC,BAYSHORE TECH,1600 Bridge Pkwy,"1600 BRIDGE PKY; -
1600 BRIDGE (2); -",Redwood City,CA,94065,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.5365403,-122.2583798,2017-02-23,61084,4.95165,2017-02-23 09:54:48 UTC,,,,,,,,,J1772
ELEC,CITYOF CAMPBELL,1 W Campbell Ave,"COM CTR H1- 01; -
COM CTR H1-02; -
COM CTR H1-03; -",Campbell,CA,95008,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.2886812,-121.9521926,2017-02-23,46714,4.49703,2017-02-23 10:27:13 UTC,,,,,,,,,J1772
ELEC,MARSH PARK,2944 Gleneden St,"MARSH PARK SNGL; Adjacent to Pavilion and Restroom Buildings
MARSH PARK DUAL; Adjacent to Park Pavilion and Restroom Buildings",Los Angeles,CA,90039,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.1070726,-118.2477995,2017-02-23,65501,2.30123,2017-02-23 09:53:49 UTC,,,,,,,,,J1772
