Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Distance,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,iPark - Tesla,165 E 77th St,,New York,NY,10014,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7739697,-73.9607644,2016-04-04,74542,2.33769,2017-01-18 00:55:27 UTC,P,,,2016-03-01,,,,,TESLA
ELEC,iPark - Tesla,333 E 38th St,,New York,NY,10016,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7467548,-73.9719331,2016-04-04,74535,4.25762,2017-01-18 00:55:40 UTC,P,,,2016-03-01,,,,,TESLA
CNG,Heath Oil CNG,5609 State Route 8,"At Interstate 80 and route 8, at exit 29. The station is at the southeast corner of the intersection",Barkeyville,PA,16038,,814-437-7802,E,,Public - Call ahead,7am-9pm M-Sat,Cash Checks D M V Wright_Exp,,Q,3600,,,,,,,GPS,41.19868,-79.9748,2016-08-03,42596,2.41347,2017-01-18 00:56:06 UTC,P,,,2013-07-15,,HD,,,
ELEC,MADONNA FT LEE,308 Hoym St,CHURCH; Parking lot behind Church/School,Fort Lee,NJ,07024,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.8525783,-73.9737441,2017-02-23,70553,3.03623,2017-02-23 09:21:35 UTC,,,,,,,,,J1772
ELEC,Tara A Country Inn - Tesla,2844 Lake Rd,,Sharpsville,PA,16150,,724-962-3535  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.2840902,-80.4283829,2016-05-09,75198,2.09392,2017-01-18 00:56:26 UTC,P,,,2016-04-01,,,,,TESLA
ELEC,Icon Parking - Tesla,990 Ave of the Americas,,New York,NY,10018,,212-502-5908  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7512913,-73.9862416,2016-06-03,75764,4.03787,2017-01-18 00:58:53 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,515 E 72nd St,,New York,NY,10021,,212-249-8196  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7667035,-73.9529622,2016-06-03,75765,2.88508,2017-01-18 00:59:24 UTC,P,,,2016-05-01,,,,,TESLA
LPG,Awisco,24 Lakeside Ave,At Standish,West Orange,NJ,07052,,973-736-0200,E,,Public,"7am-4:30pm M-F, 8am-12pm Sat",Cash A D M V,,,,,,,,,,200-8,40.7826091,-74.2321268,2016-06-30,13367,3.46837,2017-01-18 01:01:52 UTC,P,,,,,,false,,
E85,Family Express - Winfield,8010 E 109th Ave,Corner of 109th and Randolph,Crown Point,IN,46307,,219-662-0686,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.420757,-87.238364,2016-06-30,32567,3.67616,2017-01-18 01:02:40 UTC,P,,,2007-03-15,,,,false,
CNG,Town of Montclair - Department of Community Services Yard,219 N Fullerton Ave,,Montclair,NJ,07042,,,E,,Private - Government only,,,,T,3000,,,,,,,200-8,40.8232519,-74.209144,2016-06-30,35058,0.5143,2017-01-18 01:03:00 UTC,LG,,,2013-05-31,,LD,,,
CNG,Clean Energy - Blue Diamond Disposal,5 Howard Blvd,,Mt. Arlington,NJ,07856,,,E,,Private,,,,B,3600,,,,,,,200-8,40.894702,-74.636447,2016-06-30,41976,1.72893,2017-01-18 01:03:06 UTC,P,,,2011-12-09,,HD,,,
ELEC,Icon Parking - Tesla,330 E 39th St,,New York,NY,10016,,212-599-8670  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.747184,-73.97245,2016-06-30,76355,4.23113,2017-01-18 01:03:28 UTC,P,,,2016-06-01,,,,,TESLA
ELEC,The Centra - Imperial Parking - Station 2,100  W 89th St,,New York,NY,10024,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.7884204,-73.9710821,2017-02-23,72821,1.37534,2017-02-23 11:39:45 UTC,,,,,,,,,J1772
LPG,Flying J,246 Allegheny Blvd,I-80 Exit 78,Brookville,PA,15825,,814-849-2992,E,,Public,24 hours daily,Cash Checks A D M V,,,,,,,,,,200-8,41.1724046,-79.0957047,2016-09-02,65978,1.1589,2017-01-18 01:05:10 UTC,P,,,2015-02-15,,,false,,
ELEC,iPark - Tesla,49 W 116th St,,New York,NY,10026,,212-860-7691  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.8017721,-73.9485568,2016-09-02,78114,0.8318,2017-01-18 01:06:00 UTC,P,,,2016-08-15,,,,,TESLA
LPG,Brighton School District,11701 Potomac St,,Brighton,CO,80601,,,E,,Private,,,,,,,,,,,,200-8,39.9083463,-104.8286243,2016-11-02,49427,3.86834,2017-01-18 01:07:39 UTC,P,,,,,,false,,
ELEC,ABM,475 Park Ave S,475 PARK AV S 1,New York,NY,10016,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7454353,-73.9820512,2017-02-23,79843,4.41472,2017-02-23 08:55:42 UTC,,,,,,,,,J1772
E85,Glenn Research Center - Plumbrook Station,6100 Columbus Ave,,Sandusky,OH,44870,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.3788534,-82.662333,2017-01-11,48569,3.30611,2017-01-18 01:09:52 UTC,FG,22,National Aeronautics and Space Administration,2012-08-01,,,,false,
ELEC,iPark - Tesla,245 E 63rd St,,Manhattan,NY,10025,,212-752-0485  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7634173,-73.9628523,2017-01-11,80341,3.07018,2017-01-18 01:10:02 UTC,P,,,2016-12-15,,,,,TESLA
ELEC,Hy-Vee - Tesla,5020 N 27th St,,Lincoln,NE,68521,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.861175,-96.6778615,2017-02-01,81038,4.40853,2017-02-01 20:06:47 UTC,P,,,2017-01-15,,,,,TESLA
ELEC,MONTCLAIR,580 Valley Rd,"UPPER MONTCLAIR; Upper Montclair Plaza parking lot, in parking stall #31. The cables will also reach stalls #30, #69 & #71. ",Montclair,NJ,07043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.8400861,-74.2087282,2017-02-23,81318,0.65084,2017-02-23 08:56:28 UTC,,,,,,,,,J1772
CNG,TruStar Energy - Kimble Recycling and Disposal,8500 Chamberlain Rd,,Twinsburg,OH,44087,,,E,,Private,,,,T,3600,,,,,,,200-8,41.3007829,-81.4737889,2016-08-03,63629,0.40111,2017-02-20 17:38:07 UTC,P,,,2012-11-15,,HD,,,
ELEC,Colorado Mountain College - Rifle,3695 Airport Rd,,Rifle,CO,81650,,970-625-0649,E,,Public,7am-9pm daily,,,,,,2,,,,,200-8,39.5202102,-107.7345675,2016-11-02,62049,2.2532,2017-01-18 01:11:06 UTC,P,,,2014-06-23,,,,,J1772
ELEC,Montrose Nissan,1455 N Hermitage Rd,,Hermitage,PA,16148,,724-962-1433,E,,Private,,,,,,,1,,,,,200-8,41.2465001,-80.4497588,2016-08-03,47766,0.58075,2017-02-17 20:06:57 UTC,P,,,2012-01-31,,,,,J1772
ELEC,Montrose Nissan,1455 N Hermitage Rd,,Hermitage,PA,16148,,724-962-1433,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,41.2465001,-80.4497588,2016-08-03,47765,0.58075,2017-02-17 20:06:57 UTC,P,,,2012-01-31,,,,,J1772
LPG,INDOT - Wanatah Maintenance Unit,10621 W US Highway 30,,Wanatah,IN,46390,,,E,,Private,"Municipal fleets interested in fueling may contact Kellie Walsh (317-985-4380, kellie@greaterindiana.com) for arrangements",,,,,,,,,,,200-8,41.4341668,-86.9041616,2016-08-03,42844,4.41007,2017-01-18 01:13:36 UTC,SG,,,,,,false,,
LPG,INDOT - Waterloo Maintenance Unit,3407 US Highway 6,,Waterloo,IN,46793,,,E,,Private,"Municipal fleets interested in fueling may contact Kellie Walsh (317-985-4380, kellie@greaterindiana.com) for arrangements",,,,,,,,,,,200-8,41.43838,-85.036643,2016-08-03,42847,4.70773,2017-01-18 01:13:38 UTC,SG,,,,,,false,,
LPG,INDOT - Crown Point Maintenance Unit,1717 E 129th St,,Crown Point,IN,46307,,,E,,Private,"Municipal fleets interested in fueling may contact Kellie Walsh (317-985-4380, kellie@greaterindiana.com) for arrangements",,,,,,,,,,,200-8,41.382877,-87.312487,2016-08-03,42759,1.09405,2017-01-18 01:14:47 UTC,SG,,,,,,false,,
LPG,INDOT - Plymouth Subdistrict,12636 W 4A Rd,,Plymouth,IN,46563,,,E,,Private,"Municipal fleets interested in fueling may contact Kellie Walsh (317-985-4380, kellie@greaterindiana.com) for arrangements",,,,,,,,,,,200-8,41.4146467,-86.3061395,2016-08-03,42817,2.84809,2017-01-18 01:16:42 UTC,SG,,,,,,false,,
ELEC,Holiday Inn (800-438-8687),283 State Route 17 South,,Hasbrouck Heights,NJ,07604,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,40.8605497,-74.0672785,2017-02-23,69009,2.97686,2017-02-23 08:48:56 UTC,,,,,,,,,J1772
CNG,Town of Kearny,357 Bergen Ave,,Kearny,NJ,07032,,,E,,Private - Government only,,,,Q,3000,,,,,,,200-8,40.755964,-74.1429276,2016-06-30,35311,4.7343,2017-01-18 01:20:13 UTC,LG,,,1999-12-15,,LD,,,
E85,Fast Stop Fuel 24 - Princeton Gas,720 N Main St,Junction of North Main Street and East Hudson Street,Princeton,IL,61356,,815-872-0706,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.3818178,-89.4650898,2016-11-02,27429,3.83962,2017-01-18 01:23:02 UTC,P,,,2005-07-15,,,,true,
LPG,Agfinity Inc,55 W Bromley Ln,"1 block east of Highway 85, across from Wal-Mart",Brighton,CO,80601,,303-659-1230,E,,Public,"8am-7pm M-Sat, 9am-5pm Sun",Cash A D M V,,,,,,,,,,200-8,39.9729857,-104.8233878,2016-11-02,14538,0.48959,2017-01-18 01:23:12 UTC,P,,,,,,false,,
ELEC,Eagle County,500 Broadway St,Intersection of Broadway & 5th St.,Eagle,CO,81631,,970-328-8766,E,,Public,24 hours daily,,,,,,2,,,,,200-8,39.6519896,-106.827844,2016-11-02,64699,0.53889,2017-01-18 01:23:56 UTC,LG,,,2014-12-08,,,,,J1772
ELEC,The Westin Riverfront Resort & Spa - Tesla,218 Riverfront Ln,,Avon,CO,81620,,970-790-6000  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for patron use only; see valet for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,39.6334592,-106.5254529,2016-05-09,70754,4.17439,2017-01-18 01:25:30 UTC,P,,,2015-08-01,,,,,TESLA
E85,Beck's #13,1838 N Main St,,Princeton,IL,61356,,815-872-0630,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.3930689,-89.4674646,2016-11-02,51639,4.62615,2017-01-18 01:26:02 UTC,P,,,2011-12-15,,,,false,
E85,Sapp Bros Travel Center,3130 May Rd,"I-80 and Plank Road, exit 73",Peru,IL,61354,,815-224-1065,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.3665761,-89.1527488,2016-11-02,27677,2.21513,2017-01-18 01:26:30 UTC,P,,,2003-08-15,,,,false,
BD,Sapp Bros Travel Center,3130 May Rd,"I-80 and Plank Road, exit 73",Peru,IL,61354,,815-224-1065,E,,Public,24 hours daily,Cash A D M V FuelMan Voyager Wright_Exp Comdata,B20,,,,,,,,,200-8,41.3665761,-89.1527488,2016-11-02,47975,2.21513,2017-01-18 01:26:30 UTC,P,,,2005-04-15,,,,,
E85,Road Ranger #263,3041 N Illinois 71,,Ottawa,IL,61350,,815-516-0946,E,,Public,24 hours daily,Cash A D M V,,,,,,,,,,GPS,41.378861,-88.776278,2016-11-02,51637,2.45846,2017-01-18 01:26:46 UTC,P,,,2010-01-15,,,,false,
E85,Western Convenience Store,1351 Bridge St,,Brighton,CO,80601,,303-659-8621,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,39.9872031,-104.8040048,2016-11-02,31731,1.25929,2017-01-18 01:26:58 UTC,P,,,2007-05-15,,,,false,
E85,Western Convenience Store,12702 Lowell Blvd,At 128th and Lowell,Broomfield,CO,80020,,303-404-2550,E,,Public,24 hours daily,Cash Checks A D M V Wright_Exp,,,,,,,,,,200-8,39.9271429,-105.0337578,2016-11-02,33908,0.44582,2017-01-18 01:27:15 UTC,P,,,2009-02-15,,,,false,
ELEC,Town of Superior - Town Hall,124 E Coal Creek Dr,McCaslin and E Coal Creek Drive,Superior,CO,80027,,303-499-3675,E,,Public,24 hours daily,,,,,,1,,,,,200-8,39.9540369,-105.16664,2016-11-02,38523,2.78672,2017-01-18 01:28:28 UTC,LG,,,2011-03-15,,,,,J1772
ELEC,The Whistling Swan Inn - Tesla,110 Main St,,Stanhope,NJ,07874,,973-347-6369  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.905346,-74.709711,2016-05-09,72120,2.013,2017-01-18 01:29:28 UTC,P,,,2015-11-01,,,,,TESLA
ELEC,GMC - 200 CENTRAL PARK SOUTH- STATION 2,200  Central Park S,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.7667193,-73.9795327,2017-02-23,72911,2.92884,2017-02-23 11:40:34 UTC,,,,,,,,,J1772
ELEC,Central Parking - 58 West 58th St- Station 1,58  W 58th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.764623,-73.976181,2017-02-23,72914,3.05161,2017-02-23 11:40:35 UTC,,,,,,,,,J1772
ELEC,Central Parking - 222 E 65th St- Station 2,222  E 65th St,,New York,NY,10065,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.7646162,-73.9622783,2017-02-23,72916,2.98675,2017-02-23 11:40:36 UTC,,,,,,,,,J1772
ELEC,Central Parking - 115 E 87th St- Station 2,115  W 87th St,,New York,NY,10024,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.787599,-73.972115,2017-02-23,72919,1.43882,2017-02-23 11:40:37 UTC,,,,,,,,,J1772
ELEC,GMC - 8 E 83RD ST-STATION 1,8  E 83rd St,,New York,NY,10028,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.7790291,-73.9609047,2017-02-23,72949,1.98562,2017-02-23 11:40:43 UTC,,,,,,,,,J1772
ELEC,Central Parking - 154 E 53rd St- Station 1,154  E 53rd St,,New York,NY,10022,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.7579085854,-73.9706551534,2017-02-23,72965,3.47898,2017-02-23 11:40:46 UTC,,,,,,,,,J1772
ELEC,GMC - Laureate Garage #2,2148  Broadway,,New York,NY,10023,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.7813096,-73.9808836,2017-02-23,73032,1.93043,2017-02-23 11:41:05 UTC,,,,,,,,,J1772
E85,Beck's #23,359 3rd St,,LaSalle,IL,61301,,815-220-1819 ,E,,Public,24 hours daily,Cash A D M V,,,,,,,,,,200-8,41.3299541,-89.0999646,2016-02-02,73188,0.42104,2017-01-18 01:30:02 UTC,P,,,2016-01-15,,,,false,
ELEC,City of Bowling Green - Parking Lot 2,125 S Prospect St,Space #294.  Between E Wooster and Clough St,Bowling Green,OH,43402,,419-354-6246,E,,Public,24 hours daily; pay lot,,,,,,1,,,,,200-8,41.3739884,-83.648724,2016-03-07,49046,1.45883,2017-02-21 14:03:51 UTC,P,,,2012-07-15,,,,,J1772
ELEC,City of Bowling Green - Parking Lot 1,119 E Court St,Space #120. Between N Main and N Prospect,Bowling Green,OH,43402,,419-354-6246,E,,Public,24 hours daily; pay lot,,,,,,1,,,,,200-8,41.376194,-83.649652,2016-03-07,49045,1.61102,2017-02-21 14:03:49 UTC,P,,,2012-07-15,,,,,J1772
ELEC,Bowling Green State University - Parking lot 20,E Wooster St,Just south of the BGSU Welcome Center between Stadium Dr and E Wooster St,Bowling Green,OH,43403,,419-372-2531,E,,Public,24 hours daily,,,,,,1,,,,,GPS,41.37558,-83.6218,2016-03-07,49042,1.60368,2017-02-21 17:10:08 UTC,P,,,2012-07-15,,,,,J1772
ELEC,Bowling Green State University - Parking lot 8,707 E Merry,Behind Falcon Heights residence hall; E Merry and Thurstin St,Bowling Green,OH,43403,,419-372-2531,E,,Public,24 hours daily,,,,,,1,,,,,GPS,41.382575,-83.642614,2016-03-07,49043,2.0636,2017-02-21 17:10:06 UTC,P,,,2012-07-15,,,,,J1772
E85,Meijer Gas #156,2029 E Wooster St,,Bowling Green,OH,43402,,419-373-8629  419-373-8600,E,,Public,24 hours daily,A Checks Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.3744013,-83.6075949,2016-03-07,32981,1.53992,2017-02-22 20:19:52 UTC,P,,,2008-02-15,,,,false,
E85,Speedway #1848,755 E Aurora Rd,,Macedonia,OH,44056,,330-468-3320,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.3143323,-81.5117676,2016-03-07,42629,1.25011,2017-02-14 18:30:33 UTC,P,,,2011-11-04,,,,false,
ELEC,City of Bowling Green - Parking Lot 3,132 S Church St,Space #300. Between W Wooster and W Washington St,Bowling Green,OH,43402,,419-354-6246,E,,Public,24 hours daily; pay lot,,,,,,1,,,,,200-8,41.3739558,-83.6520557,2016-03-07,49047,1.45236,2017-02-21 14:03:47 UTC,P,,,2012-07-15,,,,,J1772
ELEC,Quik Park - Tesla,285 W 50th St,,New York,NY,10019,,212-445-0011  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7622471,-73.9859678,2016-04-04,74404,3.27972,2017-01-18 01:34:00 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,The Carlyle Hotel - Tesla,35 E 76th St,,New York,NY,10021,,212-744-1600  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7742972,-73.9629931,2016-04-04,74465,2.31311,2017-01-18 01:34:12 UTC,P,,,2016-01-01,,,,,TESLA
E85,Bosselman's Pump & Pantry #30,214 Front St,At intersection of Highway 30 and Church Street.,Elm Creek,NE,68836,,308-856-4464,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,GPS,40.7179,-99.375081,2016-04-04,33831,3.44152,2017-01-18 01:34:28 UTC,P,,,2009-01-15,,,,false,
E85,Pump & Pantry #46,3901 S Lincoln Ave,,York,NE,68467,,402-362-1331,E,,Public - Credit card after hours,5am-11pm daily,Cash A D M V Wright_Exp,,,,,,,,,,200-9,40.825162,-97.5965339,2016-04-04,64520,1.30298,2017-01-18 01:34:38 UTC,P,,,2014-12-01,,,,false,
BD,Gas & Goodies,307 S Oak St,,Richland,IA,52585,,319-694-2200,E,,Public,5am-10pm daily,Cash Checks A D M V Voyager Wright_Exp,B20 in summer,,,,,,,,,200-8,41.1784946,-91.9936887,2016-04-06,61127,3.7544,2017-01-18 01:34:55 UTC,P,,,2013-12-12,,,,,
LPG,Converse Service,8201 N 56th St,,Lincoln,NE,68514,,402-483-0009,E,,Public,"7am-8pm M-F, 8am-5pm Sat, 10am-4pm Sun",Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.893558,-96.644661,2017-01-11,50610,2.36291,2017-01-18 01:34:58 UTC,P,,,,,,true,,
E85,Mr Tire - Co-op Producers Inc,23 Railroad,,Giltner,NE,68841,,402-849-2812,E,,Public - Credit card after hours,7am-10pm daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,GPS,40.773758,-98.152291,2016-04-04,67332,1.24319,2017-01-18 01:35:00 UTC,P,,,2015-05-15,,,,false,
ELEC,Residence Inn - Tesla,125 Wulfsohn Rd,I-70 Exit 116,Glenwood Springs,CO,81601,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,GPS,39.552525,-107.340878,2016-04-04,53219,0.2411,2017-01-18 01:35:09 UTC,P,,,2013-10-01,,,,,TESLA
ELEC,River History Museum - Tesla,1765 E Main St,I-70 Exit 160,Green River,UT,84525,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,4,,Tesla,http://www.teslamotors.com/supercharger,200-8,38.9930088,-110.1399956,2016-04-04,60967,2.81483,2017-01-18 01:35:19 UTC,P,,,2014-03-15,,,,,TESLA
ELEC,Parkright - Tesla,29 E 29th St,,New York,NY,10016,,212-247-7303  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7447125,-73.9844689,2016-04-04,74456,4.48045,2017-01-18 01:35:23 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Parkright - Tesla,300 E 77th St,,New York,NY,10075,,212-247-7303  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7717035,-73.9556988,2016-04-04,74455,2.519,2017-01-18 01:35:23 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,MADONNA FT LEE,2070 Hoefleys Ln,MAUSOLEUM; Off Church Lane in rear of historic Church,Fort Lee,NJ,07024,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.8604217,-73.9791933,2017-02-23,70552,3.54202,2017-02-23 09:22:01 UTC,,,,,,,,,J1772
ELEC,CHURCH ST LOT,12 Church Street,CHURCH ST LOT; In parking lot at intersection of Church St. and Clark,Denville,NJ,07834,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.894258,-74.4780201,2017-02-23,74693,2.68427,2017-02-23 09:22:07 UTC,,,,,,,,,J1772
ELEC,TREND MOTORS VW,260 US-46,VW_408230_A,Rockaway,NJ,07866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.8905411,-74.513404,2017-02-23,64328,2.20611,2017-02-23 09:47:01 UTC,,,,,,,,,J1772
ELEC,PARKING GARAGE,901-923 Cooper Ave,GLENWOOD SPRING; In the parking garage at (th & Cooper,Glenwood Springs,CO,81601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.5451516,-107.3239679,2017-02-23,60662,0.94103,2017-02-23 09:52:00 UTC,,,,,,,,,J1772
ELEC,BEAM CHARGING,180 W 20th St,THE WESTMINSTER; See valet attendant for instructions on using the EV charging station.,New York,NY,10011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.741771,-73.996837,2017-02-23,52288,4.76448,2017-02-23 10:06:22 UTC,,,,,,,,,J1772
ELEC,BEAM CHARGING,375 Park Ave,SEAGRAMS BLDG; See valet attendant to use charging station.,New York,NY,10152,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.758462,-73.972211,2017-02-23,51683,3.45093,2017-02-23 10:06:22 UTC,,,,,,,,,J1772
ELEC,BEAM CHARGING,1081 3rd Ave,1081 3RD AVENUE; See Valet for instructions on using charging station.,New York,NY,10065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764341,-73.96408,2017-02-23,51682,3.00688,2017-02-23 10:06:23 UTC,,,,,,,,,J1772
ELEC,BEAM CHARGING,860 5th Ave,860 FIFTH AVE; See valet attendant to use the charging station.,New York,NY,10065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.769134,-73.968707,2017-02-23,51681,2.69129,2017-02-23 10:06:24 UTC,,,,,,,,,J1772
ELEC,Icon Parking - Tesla,150 E 58th St,,New York,NY,10155,,212-755-8678  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7611007,-73.9680109,2016-06-03,75751,3.24371,2017-01-18 01:37:19 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,40 W 26th St,,New York,NY,10010,,212-206-8749  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7444511,-73.9906399,2016-06-03,75760,4.5389,2017-01-18 01:37:20 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,160 W 66th St,,New York,NY,10023,,212-769-0134  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7743386,-73.9842884,2016-06-03,75753,2.43397,2017-01-18 01:37:21 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,169 W 95th St,,New York,NY,10025,,212-749-6218  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.793531,-73.970223,2016-06-03,75754,1.01691,2017-01-18 01:37:21 UTC,P,,,2016-05-01,,,,,TESLA
LPG,Ferrellgas,2985 N US 33,,Kimmell,IN,46760,,260-635-2352,E,,Public - Call ahead,8am-5pm M-F,Cash Checks A D M V,,,,,,,,,,200-8,41.3950703,-85.553041,2016-06-30,34941,1.50507,2017-01-18 01:37:29 UTC,P,,,,,,false,,
ELEC,Manhattan Plaza Parking,427 W 42nd St,,New York,NY,10036,,212-279-5213,E,,Public,24 hours daily,,,,,,,1,,,,200-8,40.7593887,-73.9940294,2016-06-30,76683,3.52981,2017-01-18 01:37:32 UTC,P,,,2016-01-01,,,,,CHADEMO
